Country,Year,Maize Production (tonnes),Rice  Production ( tonnes),Yams  Production (tonnes),Wheat Production (tonnes),Tomatoes Production (tonnes),Tea  Production ( tonnes ),Sweet potatoes  Production (tonnes),Sunflower seed  Production (tonnes),Sugar cane Production (tonnes),Soybeans  Production (tonnes),Rye  Production (tonnes),Potatoes  Production (tonnes),Oranges  Production (tonnes),"Peas, dry Production ( tonnes)",Palm oil  Production (tonnes),Grapes  Production (tonnes),"Coffee, green Production ( tonnes)",Cocoa beans Production (tonnes),"Meat, chicken  Production (tonnes)",Bananas  Production ( tonnes),Avocados Production (tonnes),Apples Production (tonnes)
Spain,2002,4425373.0,33467489.0,5460.304,920565.2,46686.0,693772.6,357440.0,9600.0,5118646.4,562661.8,2808526.4,2200000.0,191434.258,125590.4,53020.0,1117143.8,16366.2,331688.8,30158.85,17627786.8,64851.738,150379.2
Spain,2003,4338700.0,33468289.0,5404.904,1070618.2,45057.0,705199.6,357420.0,6400.0,4876368.0,573431.6,2808526.4,2200000.0,191444.122,110390.6,55020.0,1155026.0,83022.624,331751.8,27620.67,17627386.8,64851.758,157454.2
Spain,2004,4831147.0,70603214.8,5389.13,917885.2,42093.0,633764.8,377590.0,9600.0,5243482.4,753603.2,3203143.46,2275000.0,204674.058,128756.0,65020.0,1264443.4,15758.4,365314.2,32585.51,20351952.0,66282.538,150412.2
Spain,2005,3981370.0,14851055.0,5116.09,544920.0,41907.0,620172.2,341872.728,20.2,9206480.0,312253.8,3708249.38,2490000.0,3094456.6,73716.0,334337.38,810606.2,10125.882,312016.6,30146.32,14571803.8,58131.4,254648.2
Spain,2006,3355722.0,5779414.2,62389.522,510662.4,42533.0,592443.6,72945.848,405.95,6509402.8,10381.2,2535288.54,2850000.0,5325499.2,51273.2,638427.16,13793.56,342434.608,19617.002,44.0,6596603.0,43200.8,343111.4
Spain,2007,3610937.0,10513753.4,34019.912,680022.6,43996.0,541314.0,161862.6,40.4,3911520.5,142618.8,3212683.44,2800000.0,5921071.1,62098.0,629847.16,433327.8,183358.832,159249.262,44.0,11024310.2,51775.2,384479.2
Spain,2008,3628600.0,10513753.4,34019.912,680022.6,38199.0,541314.0,161862.6,40.4,3911520.5,142618.8,3212683.44,2750000.0,5921071.1,62098.0,629847.16,433327.8,183358.832,159249.262,46.0,11024310.2,51775.2,384479.2
Spain,2009,3515617.0,7934393.6,34285.522,728998.8,38432.09,543007.4,70651.848,94.4,5940601.1,14552.2,3423820.24,2870000.0,6948371.7,63416.2,629847.16,8227.4,178704.958,26608.462,48.0,8811880.0,45162.4,447291.2
Spain,2010,3324821.0,6075336.8,65081.61,632166.8,38640.0,592443.6,73195.248,539.928,6466669.1,10872.6,2669679.8,3000000.0,5234068.5,49939.2,638427.16,13569.16,340469.676,19617.046,48.0,6652762.8,43719.0,353889.0
Spain,2011,4199927.0,5874070.0,76042.09,393322.6,93200.0,626577.2,18652.332,336.332,15456887.9,75056.6,2712337.94,3000000.0,4086995.5,53741.2,24488.4,250835.8,358144.432,90376.102,50.0,4405080.2,58549.0,265352.184
Spain,2012,4262116.0,5874070.0,76042.09,393322.6,115913.0,631064.8,18652.332,336.332,15456887.9,75056.6,2712337.94,3000000.0,4086995.5,53741.2,24488.4,250835.8,358144.432,90376.102,60.0,4405080.2,58549.0,265352.184
Spain,2013,4885000.0,59440862.6,40998.312,160516.804,166100.0,701733.4,204742.264,3656875.282,12189961.2,470733.14,7002712.56,3050000.0,790741.0,35131.598,33170.0,4128095.8,615068.512,289263.0,80.0,10474350.16,58743.0,10276791.58
Spain,2014,4776190.0,37470204.8,75518.312,112676.804,153156.0,701733.4,113146.264,1922073.732,13446047.4,400896.32,4085947.56,3200000.0,761310.6,38310.544,33170.0,2151343.8,568202.012,233111.502,100.0,4807959.364,66027.6,5116344.384
Spain,2015,4564416.0,6627779.2,248924.66,233373.89,135449.0,631064.8,45190.15,1924158.332,34228828.4,83023.72,3490432.032,4100000.0,2292661.8,132837.944,15288.4,1613920.2,563316.162,60868.502,120.0,99907.8,118920.15,5247517.184
Spain,2016,4069508.0,5906037.4,108099.912,248734.2,125860.0,630042.6,51922.726,501.51,35910435.6,8570.6,1933992.14,4000000.0,1799845.8,42108.0,24488.4,25272.6,532487.432,14197.008,140.0,102444.4,51605.0,283520.984
Spain,2017,3775645.0,5906037.4,72788.4,248734.2,161682.0,614140.0,51922.726,3258161.66,35910435.6,152506.236,7254176.5,4300000.0,1799845.8,22279.0,24488.4,4522599.6,702195.018,155248.506,160.0,102444.4,39390.8,9128965.784
Spain,2018,3842520.0,5906037.4,72788.4,248734.2,183604.0,614140.0,51922.726,3258161.66,35910435.6,152506.236,7254176.5,4350000.0,1799845.8,22279.0,24488.4,4522599.6,702195.018,155248.506,180.0,102444.4,39390.8,9128965.784
Spain,2019,4184460.0,5906037.4,107450.4,248734.2,191978.0,630042.6,51922.726,1586001.11,35910435.6,84583.68,4189679.7,4060000.0,1799845.8,25436.0,24488.4,2544600.6,717694.33,86657.008,200.0,102444.4,48174.2,4567166.584
Spain,2020,4214100.0,5906037.4,107450.4,248734.2,192400.0,630042.6,51922.726,1586001.11,35910435.6,84583.68,4189679.7,4300000.0,1799845.8,25436.0,24488.4,2544600.6,717694.33,86657.008,300.0,102444.4,48174.2,4567166.584
Spain,2021,4597660.0,3659279.86,713182.06,68301098.8,248392.0,742358.8,19332.218,2248198.282,11663267.01,209903.0,179520.532,4600000.0,700504.4,114813.2,5450.0,28948.2,222436.2,226.6,400.0,420399.8,119712.856,84571.984
Sweden,2018,4600.0,1635053.0,10626277.4,19879.0,129577.0,815915.6,110631.6,321135.0,772200.0,5694116.0,27576.648,420.0,962.396,278222.0,18845.2,1189142.8,221207.2,32893.8,387.0,62955.01,79319.8,4555581.6
Sweden,2019,11300.0,1635053.0,10626277.4,19879.0,129577.0,815915.6,110631.6,321135.0,772200.0,5694116.0,27576.648,760.0,962.396,278222.0,18845.2,1189142.8,221207.2,32893.8,409.71,62955.01,79319.8,4555581.6
Sweden,2020,12500.0,1635053.0,54749.026,19879.0,128816.0,815915.6,110631.6,323829.4,772200.0,5694116.0,27576.648,2003.0,962.396,278222.0,18845.2,1189142.8,221207.2,32893.8,432.0,62955.01,110901.0,4555581.6
Sweden,2021,14900.0,760590.0,31480576.6,5007.8,161344.0,447818.8,17101.6,2987734.2,1533347.8,5134607.0,34011.166,3368.0,112236.146,251053.0,15492.2,980115.6,156501.0,30426.6,279.0,199012.89,38349.266,3567036.0
Switzerland,2000,212400.0,116991007.4,43397.8,225171.524,93986.0,17584.4,152000.0,29735.0,748091362.4,44186915.4,1046945.2,4193.0,497198.0,211890.6,2983527.756,59927.6,130971.0,303.92,1953.0,7199730.8,2043.706,6784.2
Switzerland,2001,217600.0,163662456.4,153594.2,201479.02,74527.0,6054.0,157084.2,54856.6,694482624.6,15284276.0,389725.85,1051.0,519357.6,68915.2,1021628.4,87940.0,69911.49,360.52,2241.0,4083287.0,997.654,4915.6
Switzerland,2002,189000.0,120436569.4,87884.8,225203.138,75000.0,11881.6,143367.4,348254.36,530009548.6,28379257.0,731616.4,1342.0,477925.0,141781.4,2023816.412,80295.6,103691.0,323.92,2385.0,7522337.2,1548.142,6622.2
Switzerland,2003,90700.0,165226.134,40737.2,116338240.9,80000.0,114565.2,18605381.0,49144.4,1424242.0,1720766.6,309175.8,6811000.0,1229482.8,1499059.74,694874.8,5365793.458,108711.124,1376.4,2385.0,31635.4,278888.44,1740193.54
Switzerland,2004,180900.0,1561233.566,54524.178,118422705.3,85000.0,118463.6,480651.0,3254536.132,1610734.0,5487281.2,208960.0,7185000.0,1357449.2,2092692.8,803211.0,2299340.4,242460.6,1776.96,13718.0,19331.85,131339.8,1021573.6
Switzerland,2005,198900.0,1561233.566,33424.178,6886086.054,90000.0,118463.6,507557.4,3254536.132,1610734.0,5487281.2,127480.0,7196000.0,2039508.3,2092692.8,677171.0,2299340.4,242460.6,2653.36,13846.0,19331.85,131339.8,1021573.6
Switzerland,2006,152400.0,98724.0,34442.4,136313891.4,223000.0,98364.0,27802.8,59347.4,1658586.4,2699402.0,299456.6,7549000.0,1722407.2,557868.56,219739.6,2081474.43,32426.662,1674.558,14384.0,26809.046,83084.0,782694.994
Switzerland,2007,177600.0,3953742.0,12399187.0,239882501.8,142000.0,64679.8,624076.65,102184.0,983466.4,2778143.2,217408.2,8006000.0,3284814.3,969768.2,402744.2,96364.2,146985.784,1810.21,15727.0,82334.984,345800.4,417039.764
Switzerland,2008,170699.0,68505.334,63950.578,6981530.6,157000.0,114565.2,960118.2,49704.4,1300737.6,3193286.6,372380.0,6897000.0,2828866.5,2678084.54,853741.0,3238285.058,127794.924,880.36,16304.0,22500.0,63688.4,1476148.94
Switzerland,2009,174035.0,68855.6,34442.4,8171937.8,209009.0,98364.0,490098.0,59347.4,1658586.4,2077622.0,299456.6,7559000.0,2026302.4,19307.4,219739.6,197363.23,31630.662,1674.558,16629.02,28903.302,83084.0,473495.194
Switzerland,2010,143502.0,59851.366,33424.178,19147206.0,231724.0,107806.2,77183.2,160342.332,1545134.4,7306481.2,127480.0,7273000.0,3556337.2,1611879.9,677171.0,119746.2,266935.0,2653.36,18067.91,50427.612,170701.0,794370.6
Switzerland,2011,178000.0,3287727.45,64351.6,702136.4,188256.0,86527.4,531248.616,120152.36,22043574.6,11001.538,118594.0,6513000.0,1007807.6,16676.4,232930.0,210981.2,143261.2,1226.108,18215.62,1742871.6,226048.64,379810.6
Switzerland,2012,175000.0,2552793.0,40502.2,7314134.6,165307.0,78007.4,487803.45,76817.4,1478507.0,1719696.4,248048.6,7821000.0,2229415.3,28268.2,217439.6,196420.154,131858.8,1673.788,18779.34,16889.742,317207.8,411876.19
Switzerland,2013,153000.0,1447036.8,36331.6,146892802.6,200165.0,78007.4,486583.0,132174.8,1537097.0,3793996.2,162200.6,7744000.0,2508785.8,43591.4,209199.6,209953.754,155438.8,2842.788,19100.16,29789.742,142641.6,686066.19
Switzerland,2014,169000.0,114044.334,40769.6,6719928.2,218528.0,114565.2,958086.0,98771.0,832644.6,3193286.6,310155.0,6863000.0,2816786.5,2678084.54,1106530.0,3238285.058,127794.924,1759.0,19678.21,32080.0,323735.24,1476148.94
Switzerland,2015,113000.0,134052.966,33424.178,13000260.4,236434.0,118463.6,54998.6,160342.332,1636494.4,5201081.2,127480.0,7091000.0,2382515.8,2366170.46,677171.0,2168688.4,242579.6,2653.36,19866.65,46632.012,170701.0,1139721.4
Switzerland,2016,144406.0,59851.366,33424.178,19147206.0,239872.0,118463.6,77183.2,160342.332,1545134.4,7306481.2,127480.0,7157000.0,3556337.2,1611879.9,677171.0,119746.2,266935.0,2653.36,84.0,50427.612,170701.0,794370.6
Switzerland,2017,162454.0,608274.24,497650.4,25006.4,129199.0,184299.6,65616.8,726124.4,158146.0,211392.8,93200.0,4787000.0,1919755.6,3681229.6,59580.2,4058977.8,4031194.6,638.35,86.4,96322.224,219208.55,654242.2
Switzerland,2018,134853.0,608274.24,497650.4,25006.4,194714.0,295527.4,65616.8,726124.4,158146.0,211392.8,93200.0,4789000.0,1919755.6,3681229.6,59580.2,4058977.8,4031194.6,638.35,90.0,96322.224,219208.55,654242.2
Switzerland,2019,174627.0,3156854.9,63951.6,912873.6,207430.0,86527.4,978666.616,120032.36,927399.0,864600.0,148174.0,6621000.0,1748284.8,1066536.36,216810.0,4474935.6,3738.0,1226.0,93.6,176208.2,225468.64,1515414.2
Switzerland,2020,219692.0,2844435.366,37261.6,19527851.8,196322.0,107806.2,77190.2,159222.332,1117068.6,7304640.2,119140.0,7331000.0,3564856.2,1612005.9,638289.4,123341.6,174467.8,2652.718,97.2,26291.13,169961.0,791431.594
Switzerland,2021,98216.0,3492175.9,64351.6,702495.4,122849.0,86527.4,530102.616,120152.36,21348993.4,206380.0,118594.0,6485000.0,992336.2,628677.64,232930.0,2697944.2,19899.4,1226.108,100.8,1755330.4,226048.64,853845.0
Ukraine,2000,3848100.0,31642.4,20976704.28,3677600.0,97200.0,36056.0,151826.68,11357.8,2403760.8,2020.0,7238.0,268603000.0,398277.0,133558.656,31358.4,57162.2,908489.674,269054.026,70910.02,8307.8,141496.2,21127.2
Ukraine,2001,3640700.0,31642.4,20976704.28,3677600.0,96556.0,47531.4,151826.68,11357.8,2403760.8,2020.0,7238.0,276583870.0,398277.0,133558.656,31358.4,57162.2,908489.674,269054.026,76546.02,8307.8,141496.2,21127.2
Ukraine,2002,4180300.0,31642.4,20976704.28,3677600.0,85508.0,36056.0,151826.68,11357.8,2403760.8,2020.0,7238.0,266825280.0,398277.0,133558.656,31358.4,57162.2,908489.674,269054.026,81090.02,8307.8,141496.2,21127.2
Ukraine,2003,6875100.0,31642.4,20976704.28,3677600.0,66893.0,36056.0,151826.68,11357.8,2403760.8,2020.0,7238.0,256993280.0,398277.0,133558.656,31358.4,57162.2,908489.674,269054.026,80900.0,8307.8,141496.2,21127.2
Ukraine,2004,8866800.0,31642.4,20976704.28,3677600.0,60861.07,47531.4,151826.68,11357.8,2403760.8,2020.0,7238.0,278979600.0,398277.0,133558.656,31358.4,57162.2,908489.674,269054.026,81446.02,8307.8,141496.2,21127.2
Ukraine,2005,7166600.0,38735.0,21024188.88,2727560.0,65222.1,54686.4,134826.68,13618.0,2009056.0,1280.0,10948.6,304618980.0,575756.85,218929.368,34195.2,35647.6,1444042.434,219826.1228,85166.02,7249.6,97652.8,29132.6
Ukraine,2006,6425600.0,31642.4,20976704.28,3677600.0,68319.11,47531.4,151826.68,11357.8,2403760.8,2020.0,7238.0,270202900.0,398277.0,133558.656,31358.4,57162.2,908489.674,269054.026,87100.0,8307.8,141496.2,21127.2
Ukraine,2007,7421100.0,38735.0,21024188.88,2727560.0,4820709.0,47531.4,134826.68,13618.0,2009056.0,1280.0,10948.6,285332200.0,575756.85,218929.368,34195.2,35647.6,1444042.434,219826.1228,87272.0,7249.6,97652.8,29132.6
Ukraine,2008,11446800.0,38735.0,21024188.88,2727560.0,5840198.0,54686.4,134826.68,13618.0,2009056.0,1280.0,10948.6,310492900.0,575756.85,218929.368,34195.2,35647.6,1444042.434,219826.1228,87272.0,7249.6,97652.8,29132.6
Ukraine,2009,10486300.0,38735.0,21024188.88,2727560.0,4626881.0,54686.4,134826.68,13618.0,2009056.0,1280.0,10948.6,301078080.0,575756.85,218929.368,34195.2,35647.6,1444042.434,219826.1228,85900.0,7249.6,97652.8,29132.6
Ukraine,2010,11953000.0,38735.0,21024188.88,2727560.0,5089017.0,54686.4,134826.68,13618.0,2009056.0,1280.0,10948.6,297833660.0,575756.85,218929.368,34195.2,35647.6,1444042.434,219826.1228,76000.0,7249.6,97652.8,29132.6
Ukraine,2011,22837900.0,38735.0,21024188.88,2727560.0,5017059.0,57200.4,134826.68,13618.0,2009056.0,1280.0,10948.6,296072500.0,575756.85,218929.368,34195.2,35647.6,1444042.434,219826.1228,80000.0,7249.6,97652.8,29132.6
Ukraine,2012,20961300.0,38735.0,21024188.88,2727560.0,5168722.0,60126.0,134826.68,13618.0,2009056.0,1280.0,10948.6,322768860.0,575756.85,218929.368,34195.2,35647.6,1444042.434,219826.1228,90000.0,7249.6,97652.8,29132.6
Ukraine,2013,30949550.0,38735.0,21024188.88,2727560.0,5639802.0,60126.0,134826.68,13618.0,2009056.0,1280.0,10948.6,305484380.0,575756.85,218929.368,34195.2,35647.6,1444042.434,219826.1228,88000.0,7249.6,97652.8,29132.6
Ukraine,2014,28496810.0,38735.0,21024188.88,2727560.0,7202519.0,60126.0,134826.68,13618.0,2009056.0,1280.0,10948.6,309789860.0,575756.85,218929.368,34195.2,35647.6,1444042.434,219826.1228,84000.0,7249.6,97652.8,29132.6
Ukraine,2015,23327570.0,38735.0,21024188.88,2727560.0,5319794.0,60126.0,134826.68,13618.0,2009056.0,1280.0,10948.6,307575070.0,575756.85,218929.368,34195.2,35647.6,1444042.434,219826.1228,90000.0,7249.6,97652.8,29132.6
Ukraine,2016,28074610.0,38735.0,21024188.88,2727560.0,5416500.0,48444.2,134826.68,13618.0,2009056.0,1280.0,10948.6,328144860.0,575756.85,218929.368,34195.2,35647.6,1444042.434,219826.1228,88000.0,7249.6,97652.8,29132.6
Ukraine,2017,24668750.0,38735.0,21024188.88,2727560.0,5812212.0,60126.0,134826.68,13618.0,2009056.0,1280.0,10948.6,317664060.0,575756.85,218929.368,34195.2,35647.6,1444042.434,219826.1228,84000.0,7249.6,97652.8,29132.6
Ukraine,2018,35801050.0,38735.0,21024188.88,2727560.0,6168779.0,60126.0,134826.68,13618.0,2009056.0,1280.0,10948.6,307571780.0,575756.85,218929.368,34195.2,35647.6,1444042.434,219826.1228,80000.0,7249.6,97652.8,29132.6
Ukraine,2019,35880050.0,38735.0,21024188.88,2727560.0,6270452.0,60126.0,134826.68,13618.0,2009056.0,1280.0,10948.6,313197280.0,575756.85,218929.368,34195.2,35647.6,1444042.434,219826.1228,77284.0,7249.6,97652.8,29132.6
Ukraine,2020,30290340.0,38735.0,21024188.88,2727560.0,7279122.0,48444.2,134826.68,13618.0,2009056.0,1280.0,10948.6,327218340.0,575756.85,218929.368,34195.2,35647.6,1444042.434,219826.1228,80000.0,7249.6,97652.8,29132.6
Ukraine,2021,42109850.0,38735.0,21024188.88,2727560.0,8672150.0,48444.2,134826.68,13618.0,2009056.0,1280.0,10948.6,330779000.0,575756.85,218929.368,34195.2,35647.6,1444042.434,219826.1228,80000.0,7249.6,97652.8,29132.6
